"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Wind"
"5/19/1987","-46.5625","-23.573299407959","666","22.121","15.188","2.45181062039969",
"5/20/1987","-46.5625","-23.573299407959","666","22.904","17.19","3.80749931710723",
"5/21/1987","-46.5625","-23.573299407959","666","20.618","13.51","6.83350786539321",
"5/22/1987","-46.5625","-23.573299407959","666","16.441","8.99599999999998","2.8451827692929",
"5/23/1987","-46.5625","-23.573299407959","666","18.297","8.48500000000001","1.95828726129697",
"5/24/1987","-46.5625","-23.573299407959","666","17.674","11.9","2.37973573635457",
"5/25/1987","-46.5625","-23.573299407959","666","11.137","8.99700000000001","3.25477438928011",
"5/26/1987","-46.5625","-23.573299407959","666","14.657","8.90499999999997","2.48752521002554",
"5/27/1987","-46.5625","-23.573299407959","666","17.681","8.89999999999998","1.56706239163019",
"5/28/1987","-46.5625","-23.573299407959","666","16.037","10.654","1.00122385224472",
"5/29/1987","-46.5625","-23.573299407959","666","16.94","11.435","2.57504365070681",
"5/30/1987","-46.5625","-23.573299407959","666","14.768","11.072","1.78088473097585",
"5/31/1987","-46.5625","-23.573299407959","666","18.559","10.24","1.74517702337321",
"6/1/1987","-46.5625","-23.573299407959","666","20.287","10.269","2.02548723017077",
"6/2/1987","-46.5625","-23.573299407959","666","20.481","13.535","1.19223144619745",
"6/3/1987","-46.5625","-23.573299407959","666","22.911","14.089","1.33070651279227",
"6/4/1987","-46.5625","-23.573299407959","666","24.26","12.418","1.30643841697189",
"6/5/1987","-46.5625","-23.573299407959","666","23.722","14.672","2.55382459640503",
"6/6/1987","-46.5625","-23.573299407959","666","22.992","15.142","2.76687797345722",
"6/7/1987","-46.5625","-23.573299407959","666","15.094","13.818","2.80645001383512",
"6/8/1987","-46.5625","-23.573299407959","666","16.327","14.177","2.34369280175198",
"6/9/1987","-46.5625","-23.573299407959","666","17.16","13.167","1.90004022218372",
"6/10/1987","-46.5625","-23.573299407959","666","20.471","11.483","1.49366474680289",
"6/11/1987","-46.5625","-23.573299407959","666","22.159","11.84","3.6985993758558",
"6/12/1987","-46.5625","-23.573299407959","666","22.903","14.361","4.54245150664688",
"6/13/1987","-46.5625","-23.573299407959","666","24.716","17.487","5.27218638544049",
"6/14/1987","-46.5625","-23.573299407959","666","23.658","17.22","2.17217179193787",
"6/15/1987","-46.5625","-23.573299407959","666","24","16.743","2.90302527461757",
"6/16/1987","-46.5625","-23.573299407959","666","16.506","8.714","2.83193275163155",
"6/17/1987","-46.5625","-23.573299407959","666","11.249","8.41699999999997","1.79759235083203",
"6/18/1987","-46.5625","-23.573299407959","666","16.445","6.108","1.06959785500897",
"6/19/1987","-46.5625","-23.573299407959","666","16.961","5.05900000000003","1.21427370463065",
"6/20/1987","-46.5625","-23.573299407959","666","16.183","2.803","1.24321810497993",
"6/21/1987","-46.5625","-23.573299407959","666","20.222","5.72500000000002","2.72838221099527",
"6/22/1987","-46.5625","-23.573299407959","666","22.506","13.747","4.53781624859687",
"6/23/1987","-46.5625","-23.573299407959","666","17.348","8.81900000000002","2.86905877964101",
"6/24/1987","-46.5625","-23.573299407959","666","8.38","7.142","3.12216289085649",
"6/25/1987","-46.5625","-23.573299407959","666","13.54","8.25900000000001","1.82697523145502",
"6/26/1987","-46.5625","-23.573299407959","666","19.632","8.56099999999998","1.33108851846601",
"6/27/1987","-46.5625","-23.573299407959","666","15.929","11.349","1.90835716609214",
"6/28/1987","-46.5625","-23.573299407959","666","17.056","10.49","1.87258398571712",
"6/29/1987","-46.5625","-23.573299407959","666","20.814","10.171","1.85544812671454",
"6/30/1987","-46.5625","-23.573299407959","666","21.733","11.054","2.74722008630566",
"7/1/1987","-46.5625","-23.573299407959","666","20.964","10.923","2.12694407472268",
"7/2/1987","-46.5625","-23.573299407959","666","23.007","11.525","1.51442970725383",
"7/3/1987","-46.5625","-23.573299407959","666","23.002","13.297","2.71558708567867",
"7/4/1987","-46.5625","-23.573299407959","666","23.522","14.396","3.34387579722242",
"7/5/1987","-46.5625","-23.573299407959","666","16.831","12.351","2.87963515917842",
"7/6/1987","-46.5625","-23.573299407959","666","20.236","12.358","1.79677189400722",
"7/7/1987","-46.5625","-23.573299407959","666","23.936","13.827","2.66238660789617",
"7/8/1987","-46.5625","-23.573299407959","666","22.063","15.382","3.13382377092097",
"7/9/1987","-46.5625","-23.573299407959","666","18.798","10.119","2.05283777412632",
"7/10/1987","-46.5625","-23.573299407959","666","21.462","7.19200000000001","1.01131464202662",
"7/11/1987","-46.5625","-23.573299407959","666","22.966","11.143","2.14628566854106",
"7/12/1987","-46.5625","-23.573299407959","666","22.676","14.488","3.08830744009121",
"7/13/1987","-46.5625","-23.573299407959","666","23.386","15.615","4.74211898681655",
"7/14/1987","-46.5625","-23.573299407959","666","26.019","16.271","2.1569483579585",
"7/15/1987","-46.5625","-23.573299407959","666","26.344","15.146","2.66122959658044",
"7/16/1987","-46.5625","-23.573299407959","666","26.386","17.302","4.32353981548661",
"7/17/1987","-46.5625","-23.573299407959","666","25.871","16.686","4.08643435433272",
"7/18/1987","-46.5625","-23.573299407959","666","25.546","16.003","3.42231045451099",
"7/19/1987","-46.5625","-23.573299407959","666","17.221","14.461","2.65968981454746",
"7/20/1987","-46.5625","-23.573299407959","666","17.74","14.752","1.78968261776883",
"7/21/1987","-46.5625","-23.573299407959","666","16.21","14.395","2.44696897241955",
"7/22/1987","-46.5625","-23.573299407959","666","14.934","13.104","3.41239777898827",
"7/23/1987","-46.5625","-23.573299407959","666","23.223","11.09","1.9533660776071",
"7/24/1987","-46.5625","-23.573299407959","666","23.165","13.391","2.20184135491795",
"7/25/1987","-46.5625","-23.573299407959","666","25.461","13.474","2.13538734500979",
"7/26/1987","-46.5625","-23.573299407959","666","24.208","13.214","3.01727524832239",
"7/27/1987","-46.5625","-23.573299407959","666","26.79","14.006","1.75811099240199",
"7/28/1987","-46.5625","-23.573299407959","666","24.69","14.333","2.24561325173206",
"7/29/1987","-46.5625","-23.573299407959","666","25.733","14.707","3.54163261761225",
"7/30/1987","-46.5625","-23.573299407959","666","19.307","9.993","5.67106989377192",
"7/31/1987","-46.5625","-23.573299407959","666","12.858","9.59899999999999","3.56527888372056",
"8/1/1987","-46.5625","-23.573299407959","666","12.371","8.64299999999997","2.75121360761586",
"8/2/1987","-46.5625","-23.573299407959","666","19.732","8.42200000000003","1.68118143893441",
"8/3/1987","-46.5625","-23.573299407959","666","16.255","11.363","2.42466627983549",
"8/4/1987","-46.5625","-23.573299407959","666","21.117","10.21","2.04357505572279",
"8/5/1987","-46.5625","-23.573299407959","666","24.782","10.986","1.51397499586743",
"8/6/1987","-46.5625","-23.573299407959","666","21.375","13.581","4.03793543427088",
"8/7/1987","-46.5625","-23.573299407959","666","14.424","6.52699999999999","4.62434287973898",
"8/8/1987","-46.5625","-23.573299407959","666","17.417","3.52100000000002","2.15693624702281",
"8/9/1987","-46.5625","-23.573299407959","666","17.427","2.66399999999999","1.45312338602039",
"8/10/1987","-46.5625","-23.573299407959","666","20.844","4.31799999999998","1.53127654258721",
"8/11/1987","-46.5625","-23.573299407959","666","28.269","11.133","2.87360639718426",
"8/12/1987","-46.5625","-23.573299407959","666","29.003","17.768","3.34473673847772",
"8/13/1987","-46.5625","-23.573299407959","666","29.597","18.446","3.23651904747681",
"8/14/1987","-46.5625","-23.573299407959","666","30.411","18.796","3.38632189363981",
"8/15/1987","-46.5625","-23.573299407959","666","30.227","18.364","3.61848109024964",
"8/16/1987","-46.5625","-23.573299407959","666","30.129","20.334","3.87848985055456",
"8/17/1987","-46.5625","-23.573299407959","666","21.242","12.392","2.32386925418184",
"8/18/1987","-46.5625","-23.573299407959","666","16.24","9.64999999999998","2.99035033618587",
"8/19/1987","-46.5625","-23.573299407959","666","24.342","11.721","2.54795688654103",
"8/20/1987","-46.5625","-23.573299407959","666","17.944","6.92200000000003","2.10272756101145",
"8/21/1987","-46.5625","-23.573299407959","666","13.743","5.44099999999997","2.8537102662304",
"8/22/1987","-46.5625","-23.573299407959","666","15.533","9.791","3.40648232413183",
"8/23/1987","-46.5625","-23.573299407959","666","19.247","10.57","3.49898341599449",
"8/24/1987","-46.5625","-23.573299407959","666","21.554","10.196","2.64797757926568",
"8/25/1987","-46.5625","-23.573299407959","666","27.021","11.252","1.38188214188855",
"8/26/1987","-46.5625","-23.573299407959","666","27.16","15.085","2.80062304966298",
"8/27/1987","-46.5625","-23.573299407959","666","22.879","14.945","1.97115470930362",
"8/28/1987","-46.5625","-23.573299407959","666","31.862","13.575","1.38198588454831",
"8/29/1987","-46.5625","-23.573299407959","666","31.241","17.395","3.03450206242038",
"8/30/1987","-46.5625","-23.573299407959","666","28.547","12.156","4.06962924315348",
"8/31/1987","-46.5625","-23.573299407959","666","13.414","11.444","3.85694894888048",
"9/1/1987","-46.5625","-23.573299407959","666","13.577","11.674","3.83726633220301",
"9/2/1987","-46.5625","-23.573299407959","666","26.655","12.432","3.00141526883376",
"9/3/1987","-46.5625","-23.573299407959","666","22.543","12.784","3.88089469463823",
"9/4/1987","-46.5625","-23.573299407959","666","19.199","8.67200000000003","2.91244211905155",
"9/5/1987","-46.5625","-23.573299407959","666","13.814","12.21","3.3951470054612",
"9/6/1987","-46.5625","-23.573299407959","666","17.148","11.3","2.98637915772202",
"9/7/1987","-46.5625","-23.573299407959","666","14.693","11.171","2.63108475324182",
"9/8/1987","-46.5625","-23.573299407959","666","19.745","13.564","2.69109264925439",
"9/9/1987","-46.5625","-23.573299407959","666","28.076","14.014","1.85118025841084",
"9/10/1987","-46.5625","-23.573299407959","666","29.936","17.527","4.54968285284137",
"9/11/1987","-46.5625","-23.573299407959","666","19.196","13.156","4.09659191190544",
"9/12/1987","-46.5625","-23.573299407959","666","13.916","12.92","3.92745791896722",
"9/13/1987","-46.5625","-23.573299407959","666","26.877","13.196","2.04084146678859",
"9/14/1987","-46.5625","-23.573299407959","666","29.465","15.691","1.80417366320017",
"9/15/1987","-46.5625","-23.573299407959","666","31.483","19.349","3.938721027136",
"9/16/1987","-46.5625","-23.573299407959","666","21.833","15","3.60746050231152",
"9/17/1987","-46.5625","-23.573299407959","666","15.9","14.916","3.57913339046083",
"9/18/1987","-46.5625","-23.573299407959","666","22.08","15.168","1.6520172558944",
"9/19/1987","-46.5625","-23.573299407959","666","16.97","10.371","3.0881135491255",
"9/20/1987","-46.5625","-23.573299407959","666","12.778","9.51600000000002","3.46956633634221",
"9/21/1987","-46.5625","-23.573299407959","666","15.685","12.853","2.79680967578827",
"9/22/1987","-46.5625","-23.573299407959","666","17.163","13.272","2.71254159153864",
"9/23/1987","-46.5625","-23.573299407959","666","15.276","12.493","2.78293372444608",
"9/24/1987","-46.5625","-23.573299407959","666","13.312","11.302","2.61019539238313",
"9/25/1987","-46.5625","-23.573299407959","666","20.338","11.215","1.60407895560998",
"9/26/1987","-46.5625","-23.573299407959","666","27.338","12.005","1.82405144952034",
"9/27/1987","-46.5625","-23.573299407959","666","29.405","14.231","2.52744536891124",
"9/28/1987","-46.5625","-23.573299407959","666","20.755","14.357","2.74537437339563",
"9/29/1987","-46.5625","-23.573299407959","666","23.275","14.011","2.40358812274724",
"9/30/1987","-46.5625","-23.573299407959","666","30.011","13.564","2.1675611179514",
"10/1/1987","-46.5625","-23.573299407959","666","28.725","15.963","4.23486151173068",
"10/2/1987","-46.5625","-23.573299407959","666","15.488","10.444","3.66572010798038",
"10/3/1987","-46.5625","-23.573299407959","666","12.949","10.007","4.09786647070325",
"10/4/1987","-46.5625","-23.573299407959","666","18.355","12.161","2.45053733322745",
"10/5/1987","-46.5625","-23.573299407959","666","25.899","13.679","1.78165164739919",
"10/6/1987","-46.5625","-23.573299407959","666","16.901","11.252","2.18749043441347",
"10/7/1987","-46.5625","-23.573299407959","666","19.383","10.934","1.42561980863854",
"10/8/1987","-46.5625","-23.573299407959","666","25.42","10.531","1.77967391025455",
"10/9/1987","-46.5625","-23.573299407959","666","27.378","14.092","1.67603719922633",
"10/10/1987","-46.5625","-23.573299407959","666","25.396","13.474","2.13617740952561",
"10/11/1987","-46.5625","-23.573299407959","666","29.138","13.422","1.84905301131414",
"10/12/1987","-46.5625","-23.573299407959","666","33.583","16.364","1.5566279506026",
"10/13/1987","-46.5625","-23.573299407959","666","21.428","15.568","2.82146960308286",
"10/14/1987","-46.5625","-23.573299407959","666","17.38","15.424","3.58202290663893",
"10/15/1987","-46.5625","-23.573299407959","666","27.079","16.697","2.34966568480285",
"10/16/1987","-46.5625","-23.573299407959","666","30.42","16.947","1.41044669625735",
"10/17/1987","-46.5625","-23.573299407959","666","19.209","14.386","3.04774402962376",
"10/18/1987","-46.5625","-23.573299407959","666","25.875","14.41","2.54624213801334",
"10/19/1987","-46.5625","-23.573299407959","666","21.255","15.591","3.28428844276657",
"10/20/1987","-46.5625","-23.573299407959","666","15.449","14.415","3.9890223685878",
"10/21/1987","-46.5625","-23.573299407959","666","18.615","14.379","2.91280844201276",
"10/22/1987","-46.5625","-23.573299407959","666","22.301","13.453","2.01138495567628",
"10/23/1987","-46.5625","-23.573299407959","666","19.14","12.872","2.80692530209706",
"10/24/1987","-46.5625","-23.573299407959","666","25.973","15.679","1.46271448037396",
"10/25/1987","-46.5625","-23.573299407959","666","28.508","17.717","2.32622881419223",
"10/26/1987","-46.5625","-23.573299407959","666","28.973","18.046","2.94839665737438",
"10/27/1987","-46.5625","-23.573299407959","666","25.319","16.495","2.29930358632465",
"10/28/1987","-46.5625","-23.573299407959","666","26.73","16.96","1.31066291321991",
"10/29/1987","-46.5625","-23.573299407959","666","24.161","14.555","2.26109762067054",
"10/30/1987","-46.5625","-23.573299407959","666","22.692","13.14","2.3790114429442",
"10/31/1987","-46.5625","-23.573299407959","666","24.159","12.091","2.3585292761815",
"11/1/1987","-46.5625","-23.573299407959","666","21.89","8.65499999999997","2.86998862833545",
"11/2/1987","-46.5625","-23.573299407959","666","21.615","13.161","3.02436295057648",
"11/3/1987","-46.5625","-23.573299407959","666","25.076","12.431","2.24594167561996",
"11/4/1987","-46.5625","-23.573299407959","666","27.992","13.257","2.00457160139008",
"11/5/1987","-46.5625","-23.573299407959","666","30.339","17.277","1.84459277878735",
"11/6/1987","-46.5625","-23.573299407959","666","28.657","19.976","4.0442436089669",
"11/7/1987","-46.5625","-23.573299407959","666","29.75","19.104","3.61168530664698",
"11/8/1987","-46.5625","-23.573299407959","666","24.18","17.994","2.42106388534071",
"11/9/1987","-46.5625","-23.573299407959","666","24.581","16.576","3.59589208016938",
"11/10/1987","-46.5625","-23.573299407959","666","16.393","14.886","4.81028948985666",
"11/11/1987","-46.5625","-23.573299407959","666","19.635","15.602","4.57883992671973",
